STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
RHODE_ISLAND,2000,155351,1464820,81655,610999,772166,1388454,845667,421472,57496,30587,1055,10521,12490,11750,9184,98705,43616,143376,5,64,54,51,35,473,224,702,21,349,390,372,303,3154,1506,4681,134,1756,1864,1307,813,14392,4646,19172,65,755,1014,854,549,7796,3064,10925,830,7597,9168,9166,7484,72890,34176,107896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.6338573,273.4257851,219.6235053,
RHODE_ISLAND,2001,156275,1592622,88341,663991,840290,1504125,920848,464571,49573,27392,1229,10704,12717,12458,9507,100850,45263,147342,9,59,68,63,46,592,237,838,25,348,438,375,311,3190,1535,4750,153,1895,2027,1692,902,15954,5334,21441,96,828,1042,1004,694,8293,3565,11954,946,7574,9142,9324,7554,72821,34592,108359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHODE_ISLAND,2002,156624,1633707,96488,676371,860848,1600087,964169,484397,56173,27003,1209,10689,12407,12805,9856,100646,46661,148516,18,51,68,68,32,567,227,812,33,374,437,390,338,3242,1547,4822,161,1997,2163,1895,984,16780,5955,22896,97,931,1098,1055,740,8452,3852,12401,900,7336,8641,9397,7762,71605,35080,107585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHODE_ISLAND,2003,157286,1728055,109011,713197,905847,1646238,971700,525727,64258,31360,1473,10702,12429,13018,9957,99034,48166,148673,22,76,72,63,44,579,253,854,30,345,400,410,317,3177,1529,4736,173,2118,2184,2093,1076,16941,6733,23847,126,886,1083,1060,746,8343,4144,12613,1120,7203,8688,9096,7774,68853,35492,105465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.297962,271.9986944,216.4940152,251.599156
RHODE_ISLAND,2004,156997,1836758,132370,739698,964690,1745707,1034632,561479,68482,28171,1633,8824,11731,12783,10533,96583,49458,147674,17,76,67,70,44,547,288,852,35,280,381,368,339,3113,1569,4717,236,1545,2019,2056,1260,16983,7471,24690,110,748,972,1078,865,8217,4351,12678,1235,6175,8292,9211,8025,67721,35779,104735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHODE_ISLAND,2005,153596,1903472,145957,747359,1010156,1790591,1023496,616544,74850,20070,1688,9580,11484,12470,10587,92602,49552,143842,24,71,50,71,60,581,314,919,27,298,359,395,286,2955,1453,4435,221,1979,2050,2044,1329,16529,7830,24580,100,859,967,1012,847,7879,4324,12303,1316,6373,8058,8948,8065,64658,35631,101605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.4367723,272.3450181,216.4398673,265.1385618
RHODE_ISLAND,2006,150112,2004709,149493,797349,1057867,1983578,1120778,690355,80127,28706,1764,10231,11135,12194,10832,90001,49616,141381,22,105,81,84,55,610,298,930,37,334,364,383,330,2786,1509,4332,261,2149,2087,2164,1539,16586,8242,25089,104,927,974,1104,881,7889,4401,12394,1340,6716,7629,8459,8027,62130,35166,98636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHODE_ISLAND,2007,147861,2100679,165167,817792,1117720,2082332,1177636,731694,85397,20234,1770,9840,11028,12098,10848,87549,48470,137789,19,87,72,64,67,596,325,940,46,344,328,377,315,2704,1445,4195,274,2042,2201,2174,1648,16459,8287,25020,117,888,970,1062,940,7711,4467,12295,1314,6479,7457,8421,7878,60079,33946,95339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.8779358,275.3869905,218.7614449,259.1367031
RHODE_ISLAND,2008,143812,2173888,164966,836509,1172413,2175172,1229747,765970,88156,28023,1985,9905,9752,11422,10709,86093,47359,135437,13,78,72,68,69,650,314,977,55,352,314,339,292,2756,1461,4272,295,2140,1758,2045,1561,16254,8213,24762,131,939,877,984,893,7598,4430,12159,1491,6396,6731,7986,7894,58835,32941,93267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHODE_ISLAND,2009,141521,2179714,206225,765069,1208420,2171376,1224158,773039,90493,24161,2109,10254,10188,11275,10697,85821,46934,134864,15,118,100,73,75,753,351,1119,61,382,332,355,352,2921,1514,4496,323,2074,1943,2028,1629,16170,8354,24847,128,987,927,983,918,7819,4433,12380,1582,6693,6886,7836,7723,58158,32282,92022,,,,,,,,,,,,,,,,,10,54,53,40,42,373,174,557,5,64,47,33,33,380,177,562,39,187,159,164,181,1465,768,2272,22,195,173,191,171,1456,746,2224,188,1062,1012,1087,803,8458,4205,12851,135,1012,931,941,826,7712,4149,11996,76,519,482,523,453,4069,2249,6394,52,468,445,460,465,3750,2184,5986,960,3482,3634,4055,3918,30325,16575,47860,622,3211,3252,3781,3805,27833,15707,44162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.7668591,277.9237194,222.7048852,269.2399849
RHODE_ISLAND,2010,141023,2207123,247217,736525,1223381,2187163,1238257,758963,89242,40673,2054,10057,10865,10954,10466,85623,46059,133736,17,65,71,75,55,611,258,886,46,318,339,337,260,2579,1215,3840,297,2474,2364,2215,1726,18311,8835,27443,111,813,850,823,861,6611,3922,10644,1520,6006,6947,7234,7387,55187,30970,87677,0,9,9,7,28,86,115,201,63,372,285,263,149,2238,744,3045,11,34,37,30,20,285,127,423,6,31,34,45,35,326,131,463,30,163,175,168,133,1291,593,1914,16,155,164,169,127,1288,622,1926,189,1231,1210,1168,816,9509,4472,14170,108,1243,1154,1047,910,8802,4363,13273,71,462,435,436,438,3403,2033,5507,40,351,415,387,423,3208,1889,5137,929,3115,3621,3764,3683,28791,15889,45609,591,2891,3326,3470,3704,26396,15081,42068,0,5,5,6,15,48,68,116,0,4,4,1,13,38,47,85,41,185,156,137,52,1174,341,1556,22,187,129,126,97,1064,403,1489,,,,
RHODE_ISLAND,2011,139157,2212352,234111,768713,1209528,2198940,1260021,736651,93820,43726,1979,10164,10827,11146,10558,85516,45195,132690,15,63,70,97,59,584,251,850,34,321,343,304,287,2522,1246,3802,354,2564,2401,2353,1791,18864,9034,28252,108,752,832,886,861,6907,3830,10845,1393,6042,6868,7248,7364,54103,29862,85358,1,8,9,8,23,76,131,208,74,414,304,250,173,2460,841,3375,11,33,41,42,36,288,136,435,4,30,29,55,23,296,115,415,16,156,170,154,140,1273,601,1890,18,165,173,150,147,1249,645,1912,230,1285,1281,1172,894,9708,4626,14564,124,1279,1120,1181,897,9156,4408,13688,69,402,429,449,422,3573,1977,5619,39,350,403,437,439,3334,1853,5226,833,3195,3590,3766,3749,28197,15349,44379,560,2847,3278,3482,3615,25906,14513,40979,0,3,4,4,13,37,82,119,1,5,5,4,10,39,49,89,49,227,164,135,79,1291,408,1748,25,187,140,115,94,1169,433,1627,241.6247747,282.8756596,222.4815969,268.2839492
RHODE_ISLAND,2012,137400,2208278,204682,779000,1224596,2190431,1272285,727287,95213,33633,2068,10786,10831,9971,10509,84955,44672,131695,10,61,62,77,46,575,268,853,46,312,314,280,297,2527,1246,3819,438,2736,2457,2053,1903,19418,9295,29151,124,900,904,829,848,6877,3791,10792,1378,6291,6787,6466,7231,52827,29015,83220,1,15,10,13,17,101,126,228,71,471,297,253,167,2630,931,3632,8,34,38,39,24,286,130,424,2,27,24,38,22,289,138,429,23,158,166,151,137,1268,598,1889,23,154,148,129,160,1259,648,1930,272,1405,1303,1045,928,10003,4753,15028,166,1331,1154,1008,975,9415,4542,14123,77,459,439,436,423,3577,1965,5619,47,441,465,393,425,3300,1826,5173,848,3291,3455,3386,3716,27525,14856,43229,530,3000,3332,3080,3515,25302,14159,39991,1,8,5,8,12,52,70,123,0,7,5,5,5,49,56,105,44,214,151,118,81,1376,466,1886,27,257,146,135,86,1254,465,1746,,,,
RHODE_ISLAND,2013,136401,2282659,193393,841875,1247391,2231413,1265936,765178,96721,35089,2242,10490,11037,10293,10403,86006,43270,131518,16,63,78,66,41,556,297,869,61,336,357,279,284,2554,1225,3840,514,2816,2638,2252,2008,20569,9341,30424,127,844,876,835,824,6860,3662,10649,1431,5935,6699,6563,7027,52380,27608,81419,3,8,22,10,36,114,116,233,90,488,367,288,183,2973,1021,4084,12,35,32,27,24,277,143,432,4,28,46,39,17,279,154,437,34,165,172,137,129,1291,599,1924,27,171,185,142,155,1263,626,1916,325,1455,1334,1178,1001,10644,4798,15767,189,1361,1304,1074,1007,9925,4543,14657,82,404,446,433,398,3543,1882,5507,45,440,430,402,426,3317,1780,5142,850,3026,3457,3463,3584,27244,14110,42204,581,2909,3242,3100,3443,25136,13498,39215,1,6,13,5,17,55,65,121,2,2,9,5,19,59,51,112,64,244,190,154,83,1526,510,2100,26,244,177,134,100,1447,511,1984,241.4167352,284.0922122,222.8022398,261.9314952
RHODE_ISLAND,2014,135084,2313010,186551,867512,1258947,2258076,1277445,782773,92710,37897,2369,9885,10720,10899,10578,86813,42892,132074,26,69,77,78,74,580,331,937,64,343,341,320,342,2783,1323,4170,448,2558,2620,2519,2141,21062,9501,31011,136,834,877,870,846,6946,3544,10626,1606,5566,6368,6746,6858,52058,26934,80598,7,17,13,15,37,122,90,219,82,498,424,351,280,3262,1169,4513,17,35,34,44,28,294,159,470,9,34,43,34,46,286,172,467,42,178,167,158,171,1399,656,2097,22,165,174,162,171,1384,667,2073,265,1339,1326,1306,1064,10868,4910,16043,183,1219,1294,1213,1077,10194,4591,14968,78,425,472,448,431,3556,1832,5466,58,409,405,422,415,3390,1712,5160,954,2888,3273,3520,3479,26948,13816,41718,652,2678,3095,3226,3379,25110,13118,38880,4,7,8,5,23,63,50,117,3,10,5,10,14,59,40,102,57,257,213,182,147,1672,603,2332,25,241,211,169,133,1590,566,2181,,,,
RHODE_ISLAND,2015,134574,2367068,184718,908963,1273387,2326473,1322055,792525,90209,50889,2450,9897,10900,10945,10752,86796,42871,132117,20,82,68,77,87,586,321,927,80,341,361,351,338,2857,1307,4244,458,2476,2757,2578,2210,21526,9862,31846,144,782,832,866,918,7069,3641,10854,1649,5670,6424,6718,6926,51096,26436,79181,8,17,12,18,23,113,69,190,91,529,446,337,250,3549,1235,4875,9,47,36,45,45,291,172,472,11,35,32,32,42,295,149,455,42,185,188,176,165,1456,658,2156,38,156,173,175,173,1401,649,2088,270,1273,1398,1372,1081,11127,5071,16468,188,1203,1359,1206,1129,10399,4791,15378,93,414,441,457,475,3643,1863,5599,51,368,391,409,443,3426,1778,5255,962,2940,3387,3528,3523,26468,13624,41054,687,2730,3037,3190,3403,24628,12812,38127,4,6,5,9,11,63,33,100,4,11,7,9,12,50,36,90,65,268,238,174,127,1801,638,2504,26,261,208,163,123,1748,597,2371,238.0017297,281.4452196,225.4855367,267.6705197
RHODE_ISLAND,2016,133856,2401541,175379,940989,1285173,2358654,1340088,811796,90433,45441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHODE_ISLAND,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5549343,277.1801256,223.3534427,269.5538233
SOUTH_CAROLINA,1992,,2842626,249903,1350148,1242575,2922293,1544232,768292,,261644,7045,44501,51081,49562,34615,415759,173159,595963,,80,80,68,48,664,252,,,290,305,314,305,2502,1343,,,293,254,229,134,2022,734,,,19040,21266,20118,13282,173587,69453,,,24798,29176,28833,20847,236982,101379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4967138,260.772544,203.4161903,
SOUTH_CAROLINA,1993,631613,3031112,277419,1419961,1333732,2994038,1592384,820795,269661,221824,7244,45490,50357,50591,33949,414217,176745,598206,,84,91,64,38,660,263,,,297,343,314,333,2625,1445,,,328,291,254,181,2303,862,,,19747,21022,20846,13170,173359,71641,,,25034,28610,29113,20227,235270,102534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,1994,634415,3179542,285908,1470131,1423503,3156251,1646310,961618,211713,251078,7972,46859,51268,50799,35376,414019,179875,601866,,86,108,92,57,731,259,,,276,362,336,360,2733,1463,,,370,326,266,169,2591,972,,,20787,21279,20953,13547,173749,73520,,,25339,29193,29152,21244,234218,103660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,1995,638880,3389646,288860,1550416,1550370,3286673,1707358,998972,232372,262152,8067,39964,50860,51308,34800,415274,182281,605622,,75,100,88,51,794,283,,,269,359,373,348,3003,1525,,,356,357,289,198,2886,1108,,,18108,21086,21528,13548,175012,75171,,,21156,28958,29030,20655,233579,104194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,1996,635678,3594408,287181,1870037,1437190,3493720,1820849,986157,235742,367884,8408,47374,50598,50625,35546,411908,185126,605442,,118,97,85,65,825,334,,,335,408,381,351,3118,1552,,,515,417,376,235,3487,1259,,,21143,21096,21103,14081,173841,77120,,,25263,28580,28680,20814,230637,104861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.1944149,260.7754476,210.4490389,
SOUTH_CAROLINA,1997,641925,3874045,303240,2027332,1543473,3921465,1958816,1110236,246858,509633,8699,46748,51992,50775,36576,417234,186592,612525,,113,106,116,57,911,326,,,328,419,422,364,3324,1654,,,661,531,456,253,4341,1480,,,21346,21874,21059,14345,176065,77469,,,24300,29062,28722,21557,232593,105663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,1998,648084,4109130,328411,2144562,1636157,4241163,2072959,1183620,254897,620396,9188,47160,53929,51700,36637,421510,186742,617440,,111,120,103,73,917,356,,,399,423,441,394,3388,1787,,,770,628,519,326,5021,1685,,,20496,22152,20782,14303,174295,76536,,,24769,29716,28801,21542,229447,105673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,1999,652731,4365352,342400,2278900,1744052,4610436,2222890,1306221,266738,702407,16330,46274,49323,51601,36471,421121,183055,620506,41,134,108,119,62,1021,331,1393,144,422,437,464,406,3609,1849,5602,547,988,783,651,355,6586,2024,9157,8146,20054,20775,21340,14213,178650,74358,261154,7452,24676,27220,29027,21435,231255,104493,343200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,2000,666780,4690418,366587,2420494,1903337,4961392,2426139,1418846,278840,716110,17340,47277,54468,53259,33911,428609,184185,630134,40,142,134,118,49,1108,331,1479,198,473,458,499,416,3837,1988,6023,680,1380,1044,877,364,8292,2455,11427,8366,19875,23354,22258,12915,182279,74370,265015,8052,25386,29473,29507,20166,233065,105031,346148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.4170062,266.3536995,213.8588545,253.6627563
SOUTH_CAROLINA,2001,676681,5437615,430966,2924025,2082624,5492539,2660503,1545738,297845,843817,18510,46055,53831,53043,35835,422158,189475,630143,73,127,144,129,75,1150,385,1608,203,510,502,502,430,3996,1978,6177,924,1579,1259,963,435,9874,2947,13745,8602,18337,22761,21902,13334,177728,75548,261878,8628,25406,29136,29496,21310,229115,106483,344226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,2002,674347,5627004,494207,2857497,2275300,5897462,2832106,1620800,315248,956612,20064,49318,54242,56201,37515,431045,193962,645071,64,165,148,146,57,1162,382,1608,243,567,507,552,447,4373,2109,6725,1102,1955,1563,1231,524,12248,3515,16865,9285,20128,22886,23319,14240,179696,77836,266817,9286,26323,29081,30724,22177,232740,107886,349912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,2003,691736,5709707,535356,2761951,2412400,6024747,2888468,1731328,324241,865462,20107,50985,52715,53384,38273,429651,198455,648213,75,186,150,139,80,1254,455,1784,272,642,572,567,475,4660,2279,7211,1298,2279,1737,1471,570,14254,4132,19684,9241,20504,21979,21900,14801,177240,80041,266522,9116,27139,28175,29025,22283,231086,109313,349515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.7932235,277.3004496,214.8077245,265.3297945
SOUTH_CAROLINA,2004,696376,5961494,616660,2741127,2603707,6138231,2971895,1780063,332280,828530,20961,52327,51999,56641,38736,430976,199472,651409,64,196,168,168,83,1355,498,1917,279,742,626,591,515,5040,2459,7778,1537,2581,2077,1735,746,16172,4840,22549,9661,20774,21044,23453,14862,175193,80205,265059,9273,27785,27960,30419,22443,231759,109310,350342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,2005,701176,6337711,639308,2832245,2866158,6572191,3134658,1903030,342107,938347,21604,52805,50408,55701,40327,423621,203514,648739,87,217,160,168,102,1373,528,1988,360,791,660,634,564,5318,2650,8328,1848,2984,2133,1857,803,17823,5561,25232,9698,21093,19391,22830,15315,169038,81566,260302,9451,27409,27912,30095,23433,228719,111835,350005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.3026753,281.2343211,213.2035072,258.1601855
SOUTH_CAROLINA,2006,699027,6752813,664113,3023114,3065586,7148083,3310899,2071441,366285,1128702,22217,53154,51217,55222,41588,425902,206748,654867,90,242,187,171,97,1492,579,2161,337,908,686,631,576,5763,2730,8830,2165,3456,2450,2147,975,20160,6507,28832,9833,20566,19696,22627,15959,167250,83369,260452,9577,27587,28006,29507,23858,229501,112899,351977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOUTH_CAROLINA,2007,701580,7130274,680718,3120416,3329140,7660995,3481608,2157719,384965,1290372,22812,52314,52715,54067,39459,429440,207751,660003,93,240,188,165,97,1578,609,2280,338,885,747,707,631,6465,2833,9636,2504,3881,2827,2244,1161,22623,7483,32610,9981,19871,20122,21691,14909,165704,83325,259010,9671,27052,28595,29080,22539,231197,112869,353737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.1074115,281.5036015,213.8365272,268.0176705
